fighter1,fighter2,winner,event,weight_class
24656ef4d605c96f,d0f3959b4a9747e6,L,118463dd8db16e7f,Featherweight
262d32ebda89efc4,e8b731feff72294b,L,118463dd8db16e7f,Women's Flyweight
c2299ec916bc7c56,873626e5547b5235,W,118463dd8db16e7f,Lightweight
dd6103dd7127db1d,feedf3053472fe56,W,118463dd8db16e7f,Welterweight
a9e260472d321361,6a1901c62ab3870f,L,118463dd8db16e7f,Women's Flyweight
476fe566d2df676e,cd13728ae1151f46,W,118463dd8db16e7f,Light Heavyweight
b4b496ec2197ee3e,64ad3e3b0efa30bb,W,118463dd8db16e7f,Light Heavyweight
8e9eb3fc86db0f7d,12ebd7d157e91701,W,118463dd8db16e7f,Middleweight
b67d6bacc68d4c92,d008d785f6347dc2,W,118463dd8db16e7f,Featherweight
a4dc0f2b95df4cc1,7b433309b0fd12aa,L,118463dd8db16e7f,Bantamweight
65f09bacd3957381,aa72b0f831d0bfe5,W,de20ffb3fc2e7629,Bantamweight
d549cefc7c54ab78,35673bf5204524ee,W,de20ffb3fc2e7629,Middleweight
8a1f3b5c526cd6e6,6d1bffff14897645,L,de20ffb3fc2e7629,Welterweight
cc1a8b4b38b92c6d,850266b3dc4e506e,W,de20ffb3fc2e7629,Bantamweight
1a2bf44edb8055b6,5c84f673b7bb7c15,L,de20ffb3fc2e7629,Bantamweight
f6ad6a1e4d600e0d,18968f97ad34f15c,L,de20ffb3fc2e7629,Lightweight
3143bf892608139a,b96619b3acd7d9da,W,de20ffb3fc2e7629,Women's Bantamweight
3bc3f60b21cddc6a,d5bab53a1a603aac,L,de20ffb3fc2e7629,Middleweight
38c7f72747f4f712,cd2c4d30c6e13b47,L,de20ffb3fc2e7629,Women's Strawweight
32feae6d9a1e5047,96924b0019b3aff1,L,de20ffb3fc2e7629,Bantamweight
764d39074a352e33,1a9480fc288e55d7,W,de20ffb3fc2e7629,Heavyweight
aa0c573da7119292,38c5817ade8a8014,W,de20ffb3fc2e7629,Women's Flyweight
442c9011034ae1fd,7ee0fd831c0fe7c3,W,b2e3aca4cd363477,Welterweight
8a65fd9ba31fd3f7,d4c9dcd330403612,L,b2e3aca4cd363477,Light Heavyweight
ffe9703408fb5964,9560ff14eb3129f7,L,b2e3aca4cd363477,Featherweight
36b8f265bcd1b7a4,595db60957de51d3,L,b2e3aca4cd363477,Middleweight
c6aee362c7a7d482,9d19d9e4aa2662e8,W,b2e3aca4cd363477,Welterweight
b07aed698fba8624,886264a0c9f4ea5e,W,b2e3aca4cd363477,Middleweight
67c1d46f4ed16f9e,09e62c450e754913,W,b2e3aca4cd363477,Flyweight
d9a56ecb6e94f02e,b2a78df161bd67f9,W,b2e3aca4cd363477,Lightweight
45f0cc9d18f35137,5fa2974cbd18e05c,W,b2e3aca4cd363477,Featherweight
da22387a0407a2dc,1897b7b913736a7c,W,b2e3aca4cd363477,Bantamweight
2e45d08b3f2f02c8,3c8a5200436e19f3,W,b2e3aca4cd363477,Bantamweight
bc7d1ad49fcb2d08,9673a497a9da119a,W,b2e3aca4cd363477,Women's Strawweight
0e46690e55a8df75,15ea371202eb25e1,W,b2e3aca4cd363477,Featherweight
f9ab66e67240db7b,af9efbfd63d39734,L,b2e3aca4cd363477,Women's Bantamweight
e1248941344b3288,f166e93d04a8c274,W,22f4b6cb6b1bd7fd,Featherweight
7826923b47f8d72a,4b93a88f3b1de35b,L,22f4b6cb6b1bd7fd,Lightweight
cbf5e6f231b55443,98a58c26c5b1ed17,W,22f4b6cb6b1bd7fd,Featherweight
52ef95b5860fb28c,d9c6f19f958643e9,L,22f4b6cb6b1bd7fd,Featherweight
2e19380f34871c6a,1091d4d957141094,L,22f4b6cb6b1bd7fd,Light Heavyweight
82a5152216251682,4682bc59d5f55145,W,22f4b6cb6b1bd7fd,Featherweight
7dda2cf308f24a02,c41d426cc7326d1b,L,22f4b6cb6b1bd7fd,Women's Strawweight
971246648e162f0d,d1941565abf50b16,L,22f4b6cb6b1bd7fd,Lightweight
902ec2cc48c8ae8a,92a9aa9c93192871,L,22f4b6cb6b1bd7fd,Featherweight
0d65c432720accb9,4e6738062d469256,L,22f4b6cb6b1bd7fd,Middleweight
3cf18e01cb6cbde3,0be6776db31d98ec,W,22f4b6cb6b1bd7fd,Flyweight
9384e71bca6c409d,147e70aa6cc48cfc,L,22f4b6cb6b1bd7fd,Middleweight
f2b3f4ef3f780168,3c26c420584d912d,W,22f4b6cb6b1bd7fd,Women's Bantamweight
396fe87b84ac2e1c,fba03cd6cc28dc41,L,86b30a86664cb6e4,Featherweight
b8bbdeff718dbb7d,791c8437b341fba5,W,86b30a86664cb6e4,Featherweight
117a06469813e4ef,8173f134396cb971,L,86b30a86664cb6e4,Bantamweight
0c6d9ea8306c029e,6ac9bc2953c47345,W,86b30a86664cb6e4,Middleweight
6d68c1afe954f121,29162be25ebef5f0,W,86b30a86664cb6e4,Flyweight
fbb60f24af5d5a02,0cd0456d6029cec2,W,86b30a86664cb6e4,Middleweight
27b388f0aab49780,d7e40dca3ae125be,L,86b30a86664cb6e4,Women's Flyweight
f748267c4ab6c127,7cec3c4a5e7b6d68,W,86b30a86664cb6e4,Welterweight
4e30e4250cb08b61,efc67b07eed39794,W,86b30a86664cb6e4,Women's Strawweight
eb8d8c2a95cfccb8,f7be1db194e03d7e,W,86b30a86664cb6e4,Bantamweight
8eb046f83e82bf26,02f484417a6fa69d,W,86b30a86664cb6e4,Heavyweight
d35298b6df168456,2c483cf443f38ece,L,86b30a86664cb6e4,Women's Strawweight
792be9a24df82ed6,32ab52e5de93092d,W,0f7210aa8d61af8d,Flyweight
2e7878927067fdca,519e4fe37ce9ff75,W,0f7210aa8d61af8d,Lightweight
5ef94841c4bc3f86,077e3ace32b72be9,W,0f7210aa8d61af8d,Flyweight
fe2babf95de24fb1,37098a6e6c27fb66,W,0f7210aa8d61af8d,Bantamweight
9a97acbfd5a08bfa,72ea1984c52019b5,W,0f7210aa8d61af8d,Bantamweight
34b96d52db1d26e6,f2900678e98f6d6a,L,0f7210aa8d61af8d,Flyweight
2f815ed5f8278ba6,baa9be02c3e3e038,L,0f7210aa8d61af8d,Middleweight
20bccc9bb4ceb23e,5ec591b78349ba7e,L,0f7210aa8d61af8d,Featherweight
8e5d953bdb9ae5e7,abb68e3c7ca128f2,W,0f7210aa8d61af8d,Women's Strawweight
e132d47bd9efbbe0,c77a953488e5607d,W,0f7210aa8d61af8d,Lightweight
e00a3dee329a51f7,b909a9a9688b5284,W,0f7210aa8d61af8d,Featherweight
e2be0c1a9b886d92,d2cd7a69cc55e7ed,W,0f7210aa8d61af8d,Lightweight
45f7cb591c3ab00b,f1fac969a1d70b08,L,cc2ad11b1f9d818b,Welterweight
9014c02eff8b3d62,99df7d0a2a08a8a8,L,cc2ad11b1f9d818b,Light Heavyweight
3a46b268013afede,fd55393021a8c255,L,cc2ad11b1f9d818b,Welterweight
545092d13c67aa49,51018a31ddf31eb2,L,cc2ad11b1f9d818b,Women's Strawweight
fd406a32a6fb3a29,6d38e41efa47a72d,L,cc2ad11b1f9d818b,Lightweight
329e403448756217,5b03b61f9d90125e,W,cc2ad11b1f9d818b,Featherweight
06626b6287e1ae1e,4c88a1db5a46c6a4,L,cc2ad11b1f9d818b,Lightweight
bb2c3c3a466224af,5cdf5339728f580d,W,cc2ad11b1f9d818b,Flyweight
c9cf753cfdf77fc2,0d5cc0170c1a7e71,W,cc2ad11b1f9d818b,Heavyweight
a93f94c923c3a9cb,22e07d3da1aa3475,W,cc2ad11b1f9d818b,Middleweight
9c442aaf149ea982,19f8a2f6eecd92ac,W,cc2ad11b1f9d818b,Women's Strawweight
42ac4020cba261ad,a2d342ffc83913ed,L,cc2ad11b1f9d818b,Bantamweight
ec13c393d029297d,7772b283d288dbe2,L,cc2ad11b1f9d818b,Lightweight
327d5f279895110d,7acbb0972e75281a,L,39f62b833e4cf126,Middleweight
c68c68efaa5ca6ef,8adcbd525fab8d9b,W,39f62b833e4cf126,Welterweight
262a7d06203657e6,a7151778b3381036,W,39f62b833e4cf126,Lightweight
da22387a0407a2dc,700a674c042b7a96,W,39f62b833e4cf126,Bantamweight
49edd0d90f60fb7d,709fadb644ee3f51,L,39f62b833e4cf126,Light Heavyweight
239d8e5359022f3b,a68575214ecad140,L,39f62b833e4cf126,Featherweight
fc08099550072fe4,a67f5afa8d6a1b80,W,39f62b833e4cf126,Heavyweight
a474aade8eb3a8f0,d1053e55f00e53fe,W,39f62b833e4cf126,Bantamweight
07f959e6596307bb,723b64c0e9a8f348,W,39f62b833e4cf126,Bantamweight
e94085e821bd81de,1b35af4d1529adf6,L,39f62b833e4cf126,Women's Strawweight
b1f21ce050035d58,e8fe9c15d348e778,L,39f62b833e4cf126,Flyweight
b1e5bcaad32a3cac,68d35296f566792b,L,39f62b833e4cf126,Women's Bantamweight
f1ab6f37492c630a,c3d2b9bcb4cead6b,L,39f62b833e4cf126,Women's Flyweight
d802174b0c0c1f4e,e5549c82bfb5582d,L,ca936c67687789e9,Light Heavyweight
9e8f6c728eb01124,c814b4c899793af6,W,ca936c67687789e9,Lightweight
e4a47b07044ddd72,4d8fa64202cee4c1,L,ca936c67687789e9,Lightweight
3df5493bb279226f,abcf2cc6efc42031,W,ca936c67687789e9,Women's Strawweight
9c393e836a852f30,887961364be5ceb3,L,ca936c67687789e9,Lightweight
17e97649403ba428,2f43a3e82661fa99,W,ca936c67687789e9,Flyweight
1e719d4b676dc19a,369ea36e450ae62a,W,ca936c67687789e9,Middleweight
28d421729451c8ca,cdb96af67d096b1e,L,ca936c67687789e9,Welterweight
480779d7f9a424d3,5d495dec23d7c68e,W,ca936c67687789e9,Featherweight
6967153c7edb4d87,312f7d7b2b2f7de4,L,ca936c67687789e9,Middleweight
5d1b7e3dd9e11074,8d3273573b85be09,W,9766ed20b68c7c33,Flyweight
f14f644d41ade29f,d0e1b42d41dab603,W,9766ed20b68c7c33,Middleweight
b7b84ccd221be298,323d4ca260dfa0ba,W,9766ed20b68c7c33,Lightweight
41cc71cbf210e0fe,e1d40e8782d80bc2,W,9766ed20b68c7c33,Featherweight
8b6e5dc2ba1edbe7,b7c5eb7cdbac6a63,L,9766ed20b68c7c33,Welterweight
39d309957c5c210d,be9bdec19b7e9ffe,L,9766ed20b68c7c33,Heavyweight
e0c6edcb5b5d0b90,1ae8f3c723aacff4,L,9766ed20b68c7c33,Featherweight
d964a59c48381cb6,710f0f8c5d5c9d41,W,9766ed20b68c7c33,Featherweight
6fd953151d981979,05fa626cb33d15b8,L,9766ed20b68c7c33,Women's Flyweight
7d0a1968b38ca439,814e5233e2acf2ee,L,9766ed20b68c7c33,Flyweight
efb96bf3e9ada36f,056c493bbd76a918,L,c50ea21fe9ef478d,Bantamweight
093e1f5bb73850be,2f181c0467965b98,L,c50ea21fe9ef478d,Middleweight
05339613bf8e9808,ffd3224638c01b57,W,c50ea21fe9ef478d,Catch Weight
52ef95b5860fb28c,a52bc1e62cf0b7c6,W,c50ea21fe9ef478d,Featherweight
a495f599e787614f,6add18754930182b,W,c50ea21fe9ef478d,Light Heavyweight
cd13728ae1151f46,6e8f1bcdda94ff45,W,c50ea21fe9ef478d,Light Heavyweight
20bccc9bb4ceb23e,8fd808923cffff82,L,c50ea21fe9ef478d,Featherweight
841695e02c99a521,7eaa5e31c2dd86aa,W,c50ea21fe9ef478d,Middleweight
5987b2458f4b5290,bbab3baf66128ae2,W,c50ea21fe9ef478d,Bantamweight
32c3ee378671a5d9,0f1efce7d2571d10,L,c50ea21fe9ef478d,Catch Weight
49d2a08964c5eb11,9508cc6184cb2450,W,c50ea21fe9ef478d,Middleweight
476fe566d2df676e,09a4447655fd4b7b,W,c50ea21fe9ef478d,Light Heavyweight
13a0275fa13c4d26,d1c65d2cf2925ddd,W,ce7871949b0ed2bf,Middleweight
52c2ae6d2f2d2613,751de04455cfaac0,L,ce7871949b0ed2bf,Featherweight
4144798612ef96e5,a817e238b2747404,W,ce7871949b0ed2bf,Middleweight
ff62013d2fce6d13,eb393afdbe3293d5,L,ce7871949b0ed2bf,Lightweight
5f61780fe5e9b6d0,260e9e0d4954aea6,L,ce7871949b0ed2bf,Middleweight
7d6ceff6747f2de2,36e78278a77006d4,L,ce7871949b0ed2bf,Featherweight
f0feeb2192937424,8bd4200561c77a62,W,ce7871949b0ed2bf,Women's Strawweight
83455a9d17f57dae,c051c2e12d692b8a,W,ce7871949b0ed2bf,Flyweight
01641ba5df0c69b0,2558ae2e5671e318,W,ce7871949b0ed2bf,Welterweight
7478b7f959ba61f5,37098a6e6c27fb66,L,ce7871949b0ed2bf,Bantamweight
f5779a2303ed76ec,1a9480fc288e55d7,L,ce7871949b0ed2bf,Heavyweight
e3964ece586e0635,86d9dbe1bfcbade7,L,ce7871949b0ed2bf,Women's Bantamweight
0d7b51c9d2649a6e,0d8011111be000b2,W,e6015889f50075d2,Middleweight
1ebe20ebbfa15e29,b08012bbe542592a,W,e6015889f50075d2,Women's Strawweight
17923f676f100e16,e13abac8089a801a,L,e6015889f50075d2,Heavyweight
70e1f8a821b72c8b,69898645d600abdb,D,e6015889f50075d2,Light Heavyweight
a845f0735bc67405,3920d0cc288f9b0d,W,e6015889f50075d2,Welterweight
f2f140ce7532e327,a9da3158dd2c2b5a,L,e6015889f50075d2,Featherweight
6c3b2525436cf5d4,19c591115a58982c,W,e6015889f50075d2,Lightweight
2997e7fe3c9d3d4a,7138a15258dabf20,W,e6015889f50075d2,Women's Flyweight
4a6dff1b260bcf61,ed7d329d7c29428d,L,e6015889f50075d2,Bantamweight
a13d755965a4ec9f,aebaa8cec15b083d,W,e6015889f50075d2,Lightweight
f782f953bfe7b5f2,dda15dbfafb792df,W,e6015889f50075d2,Welterweight
17734443a833cdf7,a72a2a769fa5a2be,W,e6015889f50075d2,Lightweight
881bf86d4cba8578,1338e2c7480bdf9e,L,80dbeb1dd5b53e64,Middleweight
a67d071163962af8,06734ca9d88dec3a,L,80dbeb1dd5b53e64,Middleweight
f14cf73e51b29254,2cd428e9606856fd,W,80dbeb1dd5b53e64,Heavyweight
18d01f7f8338ae72,0fd5f4b838e890cc,L,80dbeb1dd5b53e64,Bantamweight
1e4f273069fb9e85,fb3e61720be4690c,W,80dbeb1dd5b53e64,Lightweight
8d11d9c13e2ccdf7,7facc9c45d792985,W,80dbeb1dd5b53e64,Featherweight
6747ccd6d1acd266,764d39074a352e33,W,80dbeb1dd5b53e64,Heavyweight
809bd1a871491508,38c626ca912c7bac,W,80dbeb1dd5b53e64,Lightweight
a9e260472d321361,cc8c623cca88f54f,W,80dbeb1dd5b53e64,Women's Flyweight
fb37795db81f93f3,11583163f45c7b31,W,80dbeb1dd5b53e64,Featherweight
3329d692aea4dc28,f41b9f5efc7162d6,W,80dbeb1dd5b53e64,Heavyweight
275aca31f61ba28c,b6452706b373eea1,W,39f68882def7a507,Lightweight
c03520b5c88ed6b4,2b6fc1c02736833d,W,39f68882def7a507,Bantamweight
009341ed974bad72,5444c5a201d3ee5a,W,39f68882def7a507,Light Heavyweight
41e83a89929d1327,e2f6b2769aaedd6c,W,39f68882def7a507,Heavyweight
d549cefc7c54ab78,3a46b268013afede,L,39f68882def7a507,Middleweight
b9f28e7045fdfce7,6e743a33d56bdaa4,L,39f68882def7a507,Bantamweight
3bc3f60b21cddc6a,23dec7c47cb418f8,L,39f68882def7a507,Middleweight
ef5dcb10d2bd4b0f,07a74004d964c7f4,W,39f68882def7a507,Light Heavyweight
99bd51917728c25d,f53d4f21d1b5f2dc,W,39f68882def7a507,Lightweight
06e4245d16fc5315,351c4ec637380ad5,L,39f68882def7a507,Women's Bantamweight
a54660deb6a8489c,d8c811df0386d5e8,L,39f68882def7a507,Bantamweight
b6c37948cb226e8c,cd3d7e37ff2d679c,L,39f68882def7a507,Bantamweight
f00ac08ab056af5d,b62d5280966b2460,W,39f68882def7a507,Flyweight
7447e9f28508106a,beecb672a279223e,W,81ddc98fceb30086,Women's Strawweight
6d1bffff14897645,a53d30163304aa6e,W,81ddc98fceb30086,Welterweight
64d47ef881a437a4,eae431e70064e046,W,81ddc98fceb30086,Middleweight
9d83f6da776ff7d6,5442f1bc4b47eaf3,L,81ddc98fceb30086,Middleweight
5ec591b78349ba7e,d3f89fa685bd8420,W,81ddc98fceb30086,Featherweight
64facb6cc564262d,681399317dbf4701,W,81ddc98fceb30086,Welterweight
53c10176e3bc7416,84f727cf0166d6f2,L,81ddc98fceb30086,Flyweight
9384e71bca6c409d,260bd4cef10b033f,W,81ddc98fceb30086,Middleweight
d945aae53e3e54e6,cfc3e7bb44685289,W,81ddc98fceb30086,Lightweight
85497ffd934ecf7e,9fe7af8b3fbe00a0,L,81ddc98fceb30086,Welterweight
e4faa79383c9f214,fc0a4053eb8a3a59,W,81ddc98fceb30086,Women's Flyweight
0abcf6bc47191219,6e344b71421103da,L,81ddc98fceb30086,Light Heavyweight
745fa7b605f8e2da,6c9b66b43663f2f7,W,81ddc98fceb30086,Women's Strawweight
ca28cdf526d6b6e9,af65aa688d13eedf,W,81ddc98fceb30086,Lightweight
b9437600497350f3,dc9572dd6ec74859,L,72c9c2eadfc3277e,Welterweight
d247691a6c0e9034,aa171d55d4b5208f,W,72c9c2eadfc3277e,Featherweight
5d1b7e3dd9e11074,294aa73dbf37d281,W,72c9c2eadfc3277e,Flyweight
e4277e87a789d687,71171fc96445bf65,L,72c9c2eadfc3277e,Light Heavyweight
850266b3dc4e506e,0232cabbc30a2372,L,72c9c2eadfc3277e,Bantamweight
b4b496ec2197ee3e,3e8118c1ab52f211,W,72c9c2eadfc3277e,Light Heavyweight
511e82663651438d,ee18ff42063174df,W,72c9c2eadfc3277e,Lightweight
58bbef3770bb2dfc,7cbf7c78d3b34218,W,72c9c2eadfc3277e,Lightweight
4682bc59d5f55145,d2f43cfaf8ca3560,W,72c9c2eadfc3277e,Featherweight
9256f591b30c073e,46e0d677f91bacc0,L,72c9c2eadfc3277e,Featherweight
f29a6350c69f4a33,5c637af9472ae7cc,W,72c9c2eadfc3277e,Women's Flyweight
113df4fde64735c6,c5ccd878231c5407,W,72c9c2eadfc3277e,Bantamweight
e375cb5caf4717b6,971dba22c622af12,L,72c9c2eadfc3277e,Women's Strawweight
a0f0004aadf10b71,d33da8a3d82bdb62,W,ad23903ef3af7406,Flyweight
01afe0916a40c7c5,442c9011034ae1fd,W,ad23903ef3af7406,Welterweight
787bb1f087ccff8a,279566840aa55bf2,W,ad23903ef3af7406,Heavyweight
d9c6f19f958643e9,242d36d241b43c12,W,ad23903ef3af7406,Featherweight
e93b04e308913c2e,583ee11abddfc581,L,ad23903ef3af7406,Featherweight
2e19380f34871c6a,d4c9dcd330403612,W,ad23903ef3af7406,Light Heavyweight
6d4b63c767106d3a,40f3cb27fc7305a1,W,ad23903ef3af7406,Welterweight
76e2870ffafbe38f,cb696ebfb6598724,W,ad23903ef3af7406,Featherweight
f626118b6da0e020,c6aee362c7a7d482,L,ad23903ef3af7406,Welterweight
cad24459b28592ca,3a8176e15b9887c1,L,ad23903ef3af7406,Catch Weight
17e97649403ba428,7f6ed67d3ed3c036,L,ad23903ef3af7406,Flyweight
c58f51dedb310998,b0d6a1d8ac3d563d,W,ad23903ef3af7406,Welterweight
971246648e162f0d,c47df9303d318c67,L,ad23903ef3af7406,Lightweight
8667caa0451d245b,0c25d0a5e8cdbf19,W,ad23903ef3af7406,Heavyweight
d661ce4da776fc20,aa72b0f831d0bfe5,W,e955046551f8c7dd,Bantamweight
c41d426cc7326d1b,d25240135aee03e5,W,e955046551f8c7dd,Women's Strawweight
447f9858ae78f921,32490e80ddab1e5a,L,e955046551f8c7dd,Welterweight
a6eb54ae17a551be,2997e7fe3c9d3d4a,L,e955046551f8c7dd,Women's Flyweight
9014c02eff8b3d62,0845c81e37d3bcb3,L,e955046551f8c7dd,Light Heavyweight
8a65fd9ba31fd3f7,6967153c7edb4d87,W,e955046551f8c7dd,Light Heavyweight
a474aade8eb3a8f0,8677e67a75d65b8e,L,e955046551f8c7dd,Bantamweight
3be16d817b36098b,296a120cb880477b,L,e955046551f8c7dd,Flyweight
d683f4870742b273,c940b42df95bbd28,W,e955046551f8c7dd,Women's Strawweight
798e48f9e7f6ba22,17cb6d8e8187f304,L,e955046551f8c7dd,Flyweight
bb2c3c3a466224af,88be62d6c1e6dadb,W,e955046551f8c7dd,Flyweight
86bace9e4ad85542,32feae6d9a1e5047,W,e955046551f8c7dd,Bantamweight
37f560436d745c18,8c1ca54b5089d199,L,e955046551f8c7dd,Lightweight
07f72a2a7591b409,d28dee5c705991df,W,daff32bc96d1eabf,Heavyweight
07225ba28ae309b6,4b93a88f3b1de35b,W,daff32bc96d1eabf,Lightweight
35673bf5204524ee,eabf206b162b3b83,W,daff32bc96d1eabf,Middleweight
36541f1e6c5d4955,9d62c2d8ee151f08,W,daff32bc96d1eabf,Women's Flyweight
9c393e836a852f30,93b2b7caa457cbea,W,daff32bc96d1eabf,Catch Weight
c0ac37a4a1133da9,f2477cf43c4975cc,L,daff32bc96d1eabf,Bantamweight
d1941565abf50b16,29af297d9f1de0f8,W,daff32bc96d1eabf,Lightweight
ffe9703408fb5964,15ea371202eb25e1,W,daff32bc96d1eabf,Lightweight
c9cf753cfdf77fc2,25f9a5f3e8a52618,W,daff32bc96d1eabf,Heavyweight
3d074044a33825e7,9e50097a89442158,L,daff32bc96d1eabf,Welterweight
6b56e94a59b7b134,f4d92416da98804b,L,daff32bc96d1eabf,Welterweight
de594b35c45c2e9a,4798e823ada58fe9,L,daff32bc96d1eabf,Women's Flyweight
7ee0fd831c0fe7c3,84b3e7d38f2d2ec5,L,585f9ffdb0cd0466,Welterweight
d549cefc7c54ab78,6ac9bc2953c47345,L,585f9ffdb0cd0466,Middleweight
96924b0019b3aff1,8173f134396cb971,W,585f9ffdb0cd0466,Bantamweight
38c7f72747f4f712,a3a542074109b347,L,585f9ffdb0cd0466,Women's Strawweight
841695e02c99a521,866fd7b1a6c90e7f,W,585f9ffdb0cd0466,Middleweight
cffb87059e645bd1,d7c3816669784109,L,585f9ffdb0cd0466,Women's Strawweight
8adcbd525fab8d9b,03dee485905dbc9f,W,585f9ffdb0cd0466,Welterweight
feedf3053472fe56,4aa58269d0664b5b,L,585f9ffdb0cd0466,Welterweight
da22387a0407a2dc,bf7ad5628363eec9,L,585f9ffdb0cd0466,Bantamweight
147e70aa6cc48cfc,6d48a2df51749d91,W,585f9ffdb0cd0466,Middleweight
bd532e9a2b93870c,9f5e3c20ce40b344,W,585f9ffdb0cd0466,Women's Bantamweight
792be9a24df82ed6,6d35bf94f7d30241,W,3ab0df1ddd5f1dc2,Flyweight
669970f7feba8ecd,47b63240018d5d86,W,3ab0df1ddd5f1dc2,Women's Flyweight
49edd0d90f60fb7d,89839250eb25c9c1,L,3ab0df1ddd5f1dc2,Light Heavyweight
a9e260472d321361,6551c64fbcd1a467,L,3ab0df1ddd5f1dc2,Women's Flyweight
71505842fb6455c3,8e9eb3fc86db0f7d,L,3ab0df1ddd5f1dc2,Middleweight
dd6103dd7127db1d,b27a1fcb56a3035a,W,3ab0df1ddd5f1dc2,Welterweight
24656ef4d605c96f,6bd02119599741a4,W,3ab0df1ddd5f1dc2,Bantamweight
f1d64ae34e088832,eb8d8c2a95cfccb8,W,3ab0df1ddd5f1dc2,Bantamweight
52c2ae6d2f2d2613,b8a85389d115e35a,L,3ab0df1ddd5f1dc2,Featherweight
c0badf3243907e59,d31a5546c0e9b213,W,3ab0df1ddd5f1dc2,Heavyweight
1a2bf44edb8055b6,1effd880e1f1bb30,W,3ab0df1ddd5f1dc2,Bantamweight
700a674c042b7a96,c7c39e2fb70248b3,L,3ab0df1ddd5f1dc2,Bantamweight
5c637af9472ae7cc,38c5817ade8a8014,W,3ab0df1ddd5f1dc2,Women's Flyweight
54f64b5e283b0ce7,150ff4cc642270b9,W,221b2a3070c7ce3e,Featherweight
767755fd74662dbf,e1147d3d2dabe1ce,L,221b2a3070c7ce3e,Middleweight
d802174b0c0c1f4e,333b9e5c723ac873,W,221b2a3070c7ce3e,Light Heavyweight
396fe87b84ac2e1c,82a5152216251682,W,221b2a3070c7ce3e,Featherweight
06734ca9d88dec3a,369ea36e450ae62a,W,221b2a3070c7ce3e,Middleweight
6e8f1bcdda94ff45,09a4447655fd4b7b,W,221b2a3070c7ce3e,Light Heavyweight
b997be68943010fc,6a2f7c151031653d,W,221b2a3070c7ce3e,Welterweight
849c5d9979df5357,bf2c8e01b07d3eb1,W,221b2a3070c7ce3e,Catch Weight
36b8f265bcd1b7a4,1e719d4b676dc19a,W,221b2a3070c7ce3e,Middleweight
8667caa0451d245b,7a5e8c94a86f9895,W,221b2a3070c7ce3e,Heavyweight
a09ed60aa67a3f67,f264ba50b007f39e,W,221b2a3070c7ce3e,Featherweight
6a96ad1bc34fb113,12ebd7d157e91701,W,221b2a3070c7ce3e,Middleweight
8f765fd5775a8873,28d421729451c8ca,W,221b2a3070c7ce3e,Welterweight
093e1f5bb73850be,595db60957de51d3,W,6a0047ac8c99fece,Middleweight
05339613bf8e9808,60425d07ef4b91a7,W,6a0047ac8c99fece,Bantamweight
814e5233e2acf2ee,3cf18e01cb6cbde3,W,6a0047ac8c99fece,Flyweight
5c84f673b7bb7c15,60a42bf82447c919,L,6a0047ac8c99fece,Bantamweight
92a9aa9c93192871,361d49960a196976,W,6a0047ac8c99fece,Featherweight
8d3273573b85be09,1a31ef98efce7a79,L,6a0047ac8c99fece,Flyweight
ffd3224638c01b57,7b433309b0fd12aa,L,6a0047ac8c99fece,Bantamweight
f9ab66e67240db7b,4f3064faf17aa711,W,6a0047ac8c99fece,Women's Bantamweight
ac7c765882f2c68c,c742287ed86a09bc,L,6a0047ac8c99fece,Women's Strawweight
3f4c3bc822bea45d,87f8699fdcc2c404,W,6a0047ac8c99fece,Women's Strawweight
be9bdec19b7e9ffe,140567899d98978a,W,6a0047ac8c99fece,Heavyweight
6e15f63b6c2e2c15,4461d7e47375a895,W,5bdcbd8dd681a257,Flyweight
285ae0b4a68221f4,0c6d9ea8306c029e,L,5bdcbd8dd681a257,Middleweight
c68c68efaa5ca6ef,c730a0be691dc081,W,5bdcbd8dd681a257,Welterweight
99bd51917728c25d,e132d47bd9efbbe0,W,5bdcbd8dd681a257,Lightweight
8a1f3b5c526cd6e6,cdb96af67d096b1e,W,5bdcbd8dd681a257,Welterweight
7d0a1968b38ca439,077e3ace32b72be9,L,5bdcbd8dd681a257,Flyweight
b8bbdeff718dbb7d,87c0b1c696ddfb43,L,5bdcbd8dd681a257,Featherweight
40f3cb27fc7305a1,d8da10db80131bec,W,5bdcbd8dd681a257,Welterweight
c15fa95b9a12fde4,0f3a990526c5e706,W,5bdcbd8dd681a257,Heavyweight
abb68e3c7ca128f2,3351aa64aa83c4d9,W,5bdcbd8dd681a257,Women's Strawweight
8e6654e9f0461b8f,e4ba58725825412d,L,5bdcbd8dd681a257,Bantamweight
b62d5280966b2460,e0d3d9b564f95635,W,5bdcbd8dd681a257,Flyweight
e5549c82bfb5582d,749f572d1d3161fb,W,eee8efec7b951d84,Light Heavyweight
3253b16d38ae087d,fc169c387b4b465d,L,eee8efec7b951d84,Women's Bantamweight
bc711b6dd95c1af6,d0f3959b4a9747e6,L,eee8efec7b951d84,Bantamweight
327d5f279895110d,3a46b268013afede,W,eee8efec7b951d84,Middleweight
1af1170ed937cba7,b9706f80d005036c,L,eee8efec7b951d84,Women's Bantamweight
b9437600497350f3,4a28cb716c19157a,L,eee8efec7b951d84,Welterweight
abcf2cc6efc42031,cd2c4d30c6e13b47,L,eee8efec7b951d84,Women's Strawweight
262a7d06203657e6,d2cd7a69cc55e7ed,L,eee8efec7b951d84,Lightweight
